"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"FF","2019-05-05","90.9","2.25","5.77","Erlin, Robbie",571970,572362,,"called_strike",,,,,"9","Max Muncy walks.","R","L","L","SD","LAD","S",,,"0","1",2019,"0.64","1.41","0.44","1.79",,,,"0","8","Top",,,,,"642336",,,-5.88833747235859,-131.974565789231,-6.96255352849676,8.77172759535437,29.8616403196039,-14.4956609711065,"2.79","1.45",,,,"90.3","2376","6.2",566292,572362,"642336","543333","435079","594824","592518","571976","622534","614177","54.33",,,,,,,,"59","2","4-Seam Fastball","4","3","3","4","3","4","3","4","Infield shift","Strategic","156","0","-0.052"
"FF","2019-05-05","88.1","2.42","6.02","Margevicius, Nick",571771,676606,"field_out","hit_into_play",,,,,"8","Enrique Hernandez flies out to right fielder Franmil Reyes.","R","R","L","SD","LAD","X","9","fly_ball","1","0",2019,"0.12","1.29","0.07","1.80",,,,"0","1","Top",189.76,112.67,,,"642336",,,-5.96112019148585,-128.155692887118,-6.86570157124837,2.48948678713233,24.0633137193767,-16.7908304222073,"3.47","1.61","247","91.8","56","88.4","2022","6.3",566292,676606,"642336","543333","435079","594824","592518","543105","571976","614177","54.24","0","0","0","1","0","0","3","1","2","4-Seam Fastball","0","0","0","0","0","0","0","0","Strategic","Standard","175","0.022","-0.285"
"FF","2019-05-05","92.2","-1.39","5.37","Maton, Phil",571771,664208,,"foul_tip",,,,,"3","Enrique Hernandez strikes out swinging.","R","R","R","SD","LAD","S",,,"1","0",2019,"0.18","1.18","0.76","2.87",,"605131",,"2","6","Top",,,,,"642336",,,5.13483298748435,-134.349594714156,-3.21648668340337,1.18169516950579,27.1207320536244,-17.119128193937,"3.26","1.56",,,,"93.4","2653","6.8",566292,664208,"642336","543333","435079","594824","592518","543105","571976","614177","53.74",,,,,,,,"49","2","4-Seam Fastball","4","3","3","4","3","4","3","4","Standard","Standard","171","0","-0.052"
"FF","2019-05-05","90.6","-1.22","5.76","Warren, Adam",571771,476589,,"foul",,,,,"5","Enrique Hernandez flies out sharply to left fielder Wil Myers.","R","R","R","SD","LAD","S",,,"1","0",2019,"-0.36","1.39","-0.06","2.59",,,,"0","9","Top",,,,,"642336",,,3.63251315226877,-131.812379552423,-4.88879748245588,-4.95521873724198,28.7693837167235,-15.2775502098201,"3.26","1.56","208","77.1","58","90.1","2234","6.1",566292,476589,"642336","543333","435079","594824","592518","571976","622534","614177","54.43",,,,,,,,"67","2","4-Seam Fastball","4","5","5","4","5","4","5","4","Standard","Standard","195","0","-0.05"
"CU","2019-05-05","78.5","-1.11","5.8","Warren, Adam",571771,476589,,"ball",,,,,"14","Enrique Hernandez flies out sharply to left fielder Wil Myers.","R","R","R","SD","LAD","B",,,"0","0",2019,"0.58","-1.11","1.49","1.04",,,,"0","9","Top",,,,,"642336",,,4.54253070405914,-114.102707699531,-1.36123728996951,4.0695558568132,22.9455330781031,-41.6056816571469,"3.48","1.68",,,,"77.6","2250","5.9",566292,476589,"642336","543333","435079","594824","592518","571976","622534","614177","54.59",,,,,,,,"67","1","Curveball","4","5","5","4","5","4","5","4","Standard","Standard","28","0","0.037"
"FC","2019-05-05","84.6","-1.53","5.27","Maton, Phil",571771,664208,,"ball",,,,,"12","Enrique Hernandez strikes out swinging.","R","R","R","SD","LAD","B",,,"0","0",2019,"0.94","-0.47","1.19","3.27",,"605131",,"2","6","Top",,,,,"642336",,,4.46856331718993,-123.162725419339,2.57864769907163,8.77476838213337,22.9045316993048,-37.6142739827941,"3.44","1.76",,,,"84.8","2860","6.2",566292,664208,"642336","543333","435079","594824","592518","543105","571976","614177","54.28",,,,,,,,"49","1","Cutter","4","3","3","4","3","4","3","4","Standard","Standard","64","0","0.026"
"SL","2019-05-05","86.9","2.36","5.78","Erlin, Robbie",571970,572362,,"swinging_strike",,,,,"7","Max Muncy walks.","R","L","L","SD","LAD","S",,,"0","0",2019,"-0.27","0.83","-0.30","1.43",,,,"0","8","Top",,,,,"642336",,,-5.82940671588368,-126.378378312862,-5.93697819341307,-1.79476064172627,22.9454185933185,-22.4497823453526,"3.17","1.49",,,,"86.9","2410","6.1",566292,572362,"642336","543333","435079","594824","592518","571976","622534","614177","54.41",,,,,,,,"59","1","Slider","4","3","3","4","3","4","3","4","Infield shift","Strategic","198","0","-0.039"
"FF","2019-05-05","87.5","2.42","6.07","Margevicius, Nick",571771,676606,,"ball",,,,,"14","Enrique Hernandez flies out to right fielder Franmil Reyes.","R","R","L","SD","LAD","B",,,"0","0",2019,"0.23","1.48","0.70","1.31",,,,"0","1","Top",,,,,"642336",,,-4.61363971215648,-127.224773292324,-8.36874020147119,3.44643660215975,25.0262613355425,-14.6708127252715,"3.56","1.57",,,,"87.4","2193","6.2",566292,676606,"642336","543333","435079","594824","592518","543105","571976","614177","54.33",,,,,,,,"1","1","4-Seam Fastball","0","0","0","0","0","0","0","0","Standard","Standard","171","0","0.037"
"SI","2019-05-04","89.5","1.68","6.31","Lucchesi, Joey",501896,664192,"walk","blocked_ball",,,,,"13","David Freese walks.   Corey Seager to 2nd.","R","R","L","SD","LAD","B",,,"3","2",2019,"1","0.97","-1.07","0.72",,,"608369","0","6","Top",,,,,"595978",,,-8.99244754805014,-129.909591814575,-9.91292449394691,13.3074996919851,25.0205863079967,-19.3082241692289,"3.36","1.65",,,,"90.3","2151","6.7",566291,664192,"595978","543333","435079","664034","592518","592669","622534","614177","53.78",,,"0.7","1","0","0",,"44","6","Sinker","3","1","1","3","1","3","1","3","Standard","Standard","134","-0.081","0.448"
"SI","2019-05-04","89.3","2","6.48","Lucchesi, Joey",501896,664192,,"called_strike",,,,,"4","David Freese walks.   Corey Seager to 2nd.","R","R","L","SD","LAD","S",,,"3","1",2019,"0.86","1.15","-0.40","2.50",,,"608369","0","6","Top",,,,,"595978",,,-7.66639880602168,-129.74748338168,-6.18379624578492,11.1839990692535,25.5880602013521,-18.1758730649905,"3.37","1.57",,,,"89.1","2221","6.1",566291,664192,"595978","543333","435079","664034","592518","592669","622534","614177","54.38",,,,,,,,"44","5","Sinker","3","1","1","3","1","3","1","3","Standard","Standard","143","0","-0.113"
"SI","2019-05-04","88.8","2.03","6.38","Lucchesi, Joey",501896,664192,,"called_strike",,,,,"14","David Freese walks.   Corey Seager to 2nd.","R","R","L","SD","LAD","S",,,"3","0",2019,"0.98","1.11","0.94","2.34",,,"608369","0","6","Top",,,,,"595978",,,-4.66247262429848,-129.135255816547,-6.09508450893193,11.8224181004437,26.8418522793144,-18.8021033298157,"3.23","1.51",,,,"88.4","2121","6.1",566291,664192,"595978","543333","435079","664034","592518","592669","622534","614177","54.43",,,,,,,,"44","4","Sinker","3","1","1","3","1","3","1","3","Standard","Standard","139","0","-0.109"
"CU","2019-05-04","76.4","1.84","6.72","Lucchesi, Joey",501896,664192,,"blocked_ball",,,,,"14","David Freese walks.   Corey Seager to 2nd.","R","R","L","SD","LAD","B",,,"2","0",2019,"-0.27","-0.08","0.06","0.64",,,"608369","0","6","Top",,,,,"595978",,,-3.24236453767381,-111.142453073652,-5.67905710001819,-1.75653833991886,16.2826051048129,-32.1923796612748,"3.36","1.59",,,,"75.9","1999","5.6",566291,664192,"595978","543333","435079","664034","592518","592669","622534","614177","54.93",,,,,,,,"44","3","Curveball","3","1","1","3","1","3","1","3","Standard","Standard","285","0","0.176"
"SI","2019-05-04","89.4","2.09","6.41","Lucchesi, Joey",501896,664192,,"ball",,,,,"14","David Freese walks.   Corey Seager to 2nd.","R","R","L","SD","LAD","B",,,"1","0",2019,"1.12","1.17","1.15","1.45",,,"608369","0","6","Top",,,,,"595978",,,-4.6812028521905,-129.813576963639,-8.62382628291375,13.6043218639736,28.1252675506597,-17.3289249035208,"3.32","1.58",,,,"89.2","2178","6.4",566291,664192,"595978","543333","435079","664034","592518","592669","622534","614177","54.12",,,,,,,,"44","2","Sinker","3","1","1","3","1","3","1","3","Standard","Standard","136","0","0.113"
"SI","2019-05-04","88.2","2.24","6.37","Lucchesi, Joey",501896,664192,,"ball",,,,,"14","David Freese walks.   Corey Seager to 2nd.","R","R","L","SD","LAD","B",,,"0","0",2019,"1.03","0.95","1.19","1.38",,,"608369","0","6","Top",,,,,"595978",,,-4.65010888095682,-128.199133579735,-7.95344553114347,12.183049669034,26.457905406498,-20.3387193788017,"3.3","1.55",,,,"87.8","2104","6.1",566291,664192,"595978","543333","435079","664034","592518","592669","622534","614177","54.38",,,,,,,,"44","1","Sinker","3","1","1","3","1","3","1","3","Standard","Standard","133","0","0.071"
"SI","2019-05-04","89.8","1.54","6.37","Lucchesi, Joey",608369,664192,"single","hit_into_play",,,,,"7","Corey Seager singles on a soft ground ball to pitcher Joey Lucchesi.","R","L","L","SD","LAD","X","1","ground_ball","3","2",2019,"1.17","1.12","-0.66","2.10",,,,"0","6","Top",126.04,203.27,,,"595978",,,-7.9245555585813,-130.35627727007,-6.92413900663971,15.0551574913887,27.2814664920378,-18.1657057654789,"3.47","1.56","1","62.4","-56","89.7","2254","6.4",566291,664192,"595978","543333","435079","664034","592518","592669","622534","614177","54.13","0.16","0.144","0.9","1","1","0","2","43","7","Sinker","3","1","1","3","1","3","1","3","Standard","Standard","134","-0.054","0.336"
"CU","2019-05-04","76.6","1.7","6.79","Lucchesi, Joey",608369,664192,,"ball",,,,,"12","Corey Seager singles on a soft ground ball to pitcher Joey Lucchesi.","R","L","L","SD","LAD","B",,,"2","2",2019,"-0.31","-0.01","0.69","5.83",,,,"0","6","Top",,,,,"595978",,,-1.54748123649868,-111.187233258608,4.92691981325488,-2.24110508864917,20.1186719390202,-33.4356787985706,"3.45","1.48",,,,"75.1","2159","5.4",566291,664192,"595978","543333","435079","664034","592518","592669","622534","614177","55.14",,,,,,,,"43","6","Curveball","3","1","1","3","1","3","1","3","Standard","Standard","272","0","0.102"
"CU","2019-05-04","79.0","1.54","6.82","Lucchesi, Joey",608369,664192,,"ball",,,,,"14","Corey Seager singles on a soft ground ball to pitcher Joey Lucchesi.","R","L","L","SD","LAD","B",,,"1","2",2019,"-0.1","-0.11","0.15","-0.99",,,,"0","6","Top",,,,,"595978",,,-2.80078312748697,-114.629324579961,-9.8625723056644,-0.436475463516576,19.1733622762865,-31.7273019627609,"3.42","1.56",,,,"78","2032","5.5",566291,664192,"595978","543333","435079","664034","592518","592669","622534","614177","54.99",,,,,,,,"43","5","Curveball","3","1","1","3","1","3","1","3","Standard","Standard","316","0","0.042"
"SI","2019-05-04","89.2","1.55","6.4","Lucchesi, Joey",608369,664192,,"foul",,,,,"5","Corey Seager singles on a soft ground ball to pitcher Joey Lucchesi.","R","L","L","SD","LAD","S",,,"1","2",2019,"0.89","1.07","-0.17","2.50",,,,"0","6","Top",,,,,"595978",,,-6.14473556823947,-129.671149822801,-5.83055611595225,11.4153202083036,28.3181223267329,-18.9650064493206,"3.47","1.56","11","76.9","-13","89.5","2184","6.6",566291,664192,"595978","543333","435079","664034","592518","592669","622534","614177","53.89",,,,,,,,"43","4","Sinker","3","1","1","3","1","3","1","3","Strategic","Standard","140","0","0"
"FC","2019-05-04","90.9","2.16","6.16","Lucchesi, Joey",608369,664192,,"ball",,,,,"13","Corey Seager singles on a soft ground ball to pitcher Joey Lucchesi.","R","L","L","SD","LAD","B",,,"0","2",2019,"0.23","1.14","-2.20","1.03",,,,"0","6","Top",,,,,"595978",,,-11.32152142906,-131.650243289045,-9.22354201352124,5.09978483342787,28.6163554356983,-17.284368901794,"3.53","1.56",,,,"90.2","2278","6.2",566291,664192,"595978","543333","435079","664034","592518","592669","622534","614177","54.3",,,,,,,,"43","3","Cutter","3","1","1","3","1","3","1","3","Standard","Standard","169","0","0.019"
"SI","2019-05-04","89.4","1.74","6.43","Lucchesi, Joey",608369,664192,,"foul",,,,,"9","Corey Seager singles on a soft ground ball to pitcher Joey Lucchesi.","R","L","L","SD","LAD","S",,,"0","1",2019,"1.06","1.18","0.67","1.78",,,,"0","6","Top",,,,,"595978",,,-4.86414221273651,-129.965573208303,-7.8953398529408,13.0610599881367,28.0286490137989,-17.4072276554502,"3.47","1.56","3","75.5","-30","89.3","2223","6.3",566291,664192,"595978","543333","435079","664034","592518","592669","622534","614177","54.17",,,,,,,,"43","2","Sinker","3","1","1","3","1","3","1","3","Standard","Standard","138","0","-0.052"
"SI","2019-05-04","88.1","1.43","6.51","Lucchesi, Joey",608369,664192,,"swinging_strike",,,,,"8","Corey Seager singles on a soft ground ball to pitcher Joey Lucchesi.","R","L","L","SD","LAD","S",,,"0","0",2019,"1.13","1.1","0.02","1.65",,,,"0","6","Top",,,,,"595978",,,-5.68896119489318,-127.856984300584,-7.86900356596792,13.461002372377,27.6504465461012,-18.7533921780306,"3.47","1.56",,,,"87.4","2160","6.1",566291,664192,"595978","543333","435079","664034","592518","592669","622534","614177","54.41",,,,,,,,"43","1","Sinker","3","1","1","3","1","3","1","3","Strategic","Standard","134","0","-0.039"
"SI","2019-05-04","90.4","2.17","6.25","Lucchesi, Joey",457759,664192,"field_out","hit_into_play",,,,,"14","Justin Turner flies out to right fielder Franmil Reyes.","R","R","L","SD","LAD","X","9","fly_ball","3","2",2019,"1.31","0.95","0.85","2.41",,,,"2","5","Top",167.22,92.05,,,"595978",,,-6.14005924627374,-131.461039861281,-5.66448944237391,16.622476325318,29.5835532253232,-20.0320482817319,"3.46","1.6","272","79.4","29","90.6","2234","6.6",566291,664192,"595978","543333","435079","664034","592518","592669","622534","614177","53.89","0.127","0.136","0","1","0","0","3","38","6","Sinker","3","1","1","3","1","3","1","3","Standard","Standard","126","0.012","-0.137"
"CU","2019-05-04","78.9","1.69","6.68","Lucchesi, Joey",457759,664192,,"called_strike",,,,,"14","Justin Turner flies out to right fielder Franmil Reyes.","R","R","L","SD","LAD","S",,,"3","1",2019,"-0.05","0","1.24","2.47",,,,"2","5","Top",,,,,"595978",,,-0.8746798490098,-114.893487438371,-2.41060962516888,-0.318183549925155,18.2920109624528,-32.0524402427562,"3.45","1.54",,,,"78.1","2115","5.4",566291,664192,"595978","543333","435079","664034","592518","592669","622534","614177","55.14",,,,,,,,"38","5","Curveball","3","1","1","3","1","3","1","3","Standard","Standard","271","0","-0.034"
"CU","2019-05-04","79.6","1.7","6.77","Lucchesi, Joey",457759,664192,,"ball",,,,,"14","Justin Turner flies out to right fielder Franmil Reyes.","R","R","L","SD","LAD","B",,,"2","1",2019,"-0.15","-0.09","1.08","1.30",,,,"2","5","Top",,,,,"595978",,,-1.06540831735578,-115.843115560259,-5.11785721382442,-1.18573378192679,18.8006086380039,-32.3707338191172,"3.44","1.62",,,,"78.9","2201","5.5",566291,664192,"595978","543333","435079","664034","592518","592669","622534","614177","54.98",,,,,,,,"38","4","Curveball","3","1","1","3","1","3","1","3","Standard","Standard","300","0","0.04"
"FC","2019-05-04","89.6","2.1","6.34","Lucchesi, Joey",457759,664192,,"ball",,,,,"13","Justin Turner flies out to right fielder Franmil Reyes.","R","R","L","SD","LAD","B",,,"1","1",2019,"0.22","1.07","-1.23","2.05",,,,"2","5","Top",,,,,"595978",,,-8.63971034431682,-130.118341340706,-6.81073285977802,4.24366938940861,26.7880295438535,-18.8912436061549,"3.44","1.6",,,,"89.2","2189","6.1",566291,664192,"595978","543333","435079","664034","592518","592669","622534","614177","54.37",,,,,,,,"38","3","Cutter","3","1","1","3","1","3","1","3","Standard","Standard","169","0","0.024"
"FC","2019-05-04","90.1","1.94","6.47","Lucchesi, Joey",457759,664192,,"foul",,,,,"4","Justin Turner flies out to right fielder Franmil Reyes.","R","R","L","SD","LAD","S",,,"1","0",2019,"0.23","1.23","-0.32","2.27",,,,"2","5","Top",,,,,"595978",,,-6.06000298219978,-130.925194216879,-7.00058664432212,3.91559913706844,28.4082915615827,-16.8108701314864,"3.46","1.6","144","79.1","75","89.7","2164","6.2",566291,664192,"595978","543333","435079","664034","592518","592669","622534","614177","54.32",,,,,,,,"38","2","Cutter","3","1","1","3","1","3","1","3","Standard","Standard","170","0","-0.021"
"SI","2019-05-04","90.7","2.16","6.33","Lucchesi, Joey",457759,664192,,"ball",,,,,"14","Justin Turner flies out to right fielder Franmil Reyes.","R","R","L","SD","LAD","B",,,"0","0",2019,"1.02","0.94","1.48","2.50",,,,"2","5","Top",,,,,"595978",,,-3.83062934257827,-131.949020990724,-5.60693908537469,12.5575563520633,28.5907183998493,-20.3081890502828,"3.4","1.6",,,,"90.3","2144","6.1",566291,664192,"595978","543333","435079","664034","592518","592669","622534","614177","54.42",,,,,,,,"38","1","Sinker","3","1","1","3","1","3","1","3","Standard","Standard","133","0","0.015"
"CU","2019-05-04","78.9","1.75","6.77","Lucchesi, Joey",571771,664192,"field_out","hit_into_play",,,,,"13","Enrique Hernandez grounds out, shortstop Manny Machado to first baseman Eric Hosmer.","R","R","L","SD","LAD","X","6","ground_ball","2","1",2019,"0.01","0.07","-0.13","1.37",,,,"1","5","Top",94.59,137.37,,,"595978",,,-4.06031864954643,-114.750528090828,-5.02949416187821,0.821511352411606,20.842539296626,-30.9330081781508,"3.21","1.52","113","83.0","9","78.2","2119","5.8",566291,664192,"595978","543333","435079","664034","592518","592669","622534","614177","54.75","0.46","0.452","0","1","0","0","4","37","4","Curveball","3","1","1","3","1","3","1","3","Standard","Standard","172","0.019","-0.209"
"CU","2019-05-04","79.4","1.63","6.73","Lucchesi, Joey",571771,664192,,"ball",,,,,"13","Enrique Hernandez grounds out, shortstop Manny Machado to first baseman Eric Hosmer.","R","R","L","SD","LAD","B",,,"1","1",2019,"-0.06","0.02","-0.52","-0.45",,,,"1","5","Top",,,,,"595978",,,-4.58734616531838,-115.344455831542,-8.95312454577563,0.298822359321589,20.7477977199826,-30.6326027829328,"3.23","1.52",,,,"79.3","2068","6.2",566291,664192,"595978","543333","435079","664034","592518","592669","622534","614177","54.25",,,,,,,,"37","3","Curveball","3","1","1","3","1","3","1","3","Standard","Standard","252","0","0.04"
"CU","2019-05-04","78.4","1.57","6.77","Lucchesi, Joey",571771,664192,,"ball",,,,,"11","Enrique Hernandez grounds out, shortstop Manny Machado to first baseman Eric Hosmer.","R","R","L","SD","LAD","B",,,"0","1",2019,"-0.21","0.07","-0.53","4.25",,,,"1","5","Top",,,,,"595978",,,-4.10708652726391,-114.069733314172,1.15512456729146,-1.0906986705142,18.1859852244315,-32.0112249998671,"3.25","1.5",,,,"77.3","2085","5.2",566291,664192,"595978","543333","435079","664034","592518","592669","622534","614177","55.25",,,,,,,,"37","2","Curveball","3","1","1","3","1","3","1","3","Standard","Standard","251","0","0.022"
"CU","2019-05-04","78.0","1.59","6.71","Lucchesi, Joey",571771,664192,,"foul",,,,,"8","Enrique Hernandez grounds out, shortstop Manny Machado to first baseman Eric Hosmer.","R","R","L","SD","LAD","S",,,"0","0",2019,"-0.14","0.07","-0.27","1.80",,,,"1","5","Top",,,,,"595978",,,-3.68245920444945,-113.524313011757,-3.83022372175595,-0.598308685891905,17.957721257054,-31.2207627551498,"3.36","1.6","10","96.5","-12","77.1","2148","5.3",566291,664192,"595978","543333","435079","664034","592518","592669","622534","614177","55.16",,,,,,,,"37","1","Curveball","3","1","1","3","1","3","1","3","Standard","Standard","243","0","-0.03"
"SI","2019-05-04","89.2","1.87","6.49","Lucchesi, Joey",448179,664192,"field_out","hit_into_play",,,,,"9","Rich Hill grounds out, third baseman Ty France to first baseman Eric Hosmer.","R","L","L","SD","LAD","X","5","ground_ball","0","1",2019,"1.12","1.22","0.70","2.24",,,,"0","5","Top",109.99,167.37,,,"595978",,,-5.1704772688827,-129.502309937675,-6.83021292923598,13.5245372159005,28.457090786221,-17.4376439941979,"3.55","1.68","36","57.6","2","88.2","2183","5.9",566291,664192,"595978","543333","435079","664034","592518","592669","622534","614177","54.58","0.113","0.109","0","1","0","0","1","36","2","Sinker","3","1","1","3","1","3","1","3","Standard","Standard","137","0.028","-0.208"
